id,value
1240,2930
1241,2930
1242,2940
1243,2940
1244,2940
1245,2940
1246,2940
1247,2940
1248,2940
1249,2940
1250,2940
1251,2940
1252,2940
1253,2940
1254,2950
1255,2950
1256,2950
1257,2950
1258,2960
1259,2960
1260,2960
1261,2960
1262,2970
1263,2970
1264,2970
1265,2970
1266,2970
1267,2970
1268,2970
1269,2970
1270,2960
1271,2960
1272,2960
1273,2960
1274,2960
1275,2960
1276,2960
1277,2960
1278,2960
1279,2950
1280,2950
1281,2950
1282,2950
1283,2940
1284,2940
1285,2940
1286,2940
1287,2940
1288,2930
1289,2930
1290,2930
1291,2930
1292,2930
1293,2930
1294,2930
1295,2930
1296,2930
1297,2930
1298,2920
1299,2920
1300,2920
1301,2930
1302,2930
1303,2930
1304,2930
1305,2930
1306,2930
1307,2920
1308,2920
1309,2920
1310,2920
1311,2920
1312,2910
1313,2910
1314,2910
1315,2910
1316,2910
1317,2910
1318,2910
1319,2910
1320,2910
1321,2910
1322,2910
1323,2910
1324,2920
1325,2910
1326,2910
1327,2910
1328,2910
1329,2910
1330,2920
1331,2910
1332,2920
1333,2920
1334,2920
1335,2920
1336,2920
1337,2920
1338,2920
1339,2920
1340,2920
1341,2920
1342,2930
1343,2920
1344,2920
1345,2920
1346,2920
1347,2920
1348,2910
1349,2910
1350,2910
1351,2900
1352,2910
1353,2910
1354,2910
1355,2910
1356,2920
1357,2920
1358,2930
1359,2930
1360,2930
1361,2930
1362,2930
1363,2930
1364,2930
1365,2930
1366,2930
1367,2930
1368,2930
1369,2920
1370,2920
1371,2920
1372,2920
1373,2930
1374,2930
1375,2930
1376,2940
1377,2940
1378,2940
1379,2940
1380,2940
1381,2940
1382,2940
1383,2940
1384,2930
1385,2930
1386,2920
1387,2920
1388,2910
1389,2910
1390,2910
1391,2900
1392,2900
1393,2890
1394,2890
1395,2880
1396,2880
1397,2880
1398,2880
1399,2890
1400,2890
1401,2900
1402,2900
1403,2910
1404,2920
1405,2930
1406,2930
1407,2940
1408,2940
1409,2940
1410,2940
1411,2950
1412,2950
1413,2950
1414,2950
1415,2950
1416,2950
1417,2940
1418,2940
1419,2930
1420,2930
1421,2920
1422,2920
1423,2910
1424,2890
1425,2880
1426,2880
1427,2880
1428,2880
1429,2890
1430,2900
1431,2900
1432,2900
1433,2900
1434,2900
1435,2900
1436,2900
1437,2900
1438,2900
1439,2900
1440,2890
1441,2890
1442,2900
1443,2900
1444,2900
1445,2910
1446,2910
1447,2910
1448,2920
1449,2920
1450,2920
1451,2920
1452,2930
1453,2930
1454,2930
1455,2930
1456,2930
1457,2930
1458,2940
1459,2940
1460,2950
1461,2950
1462,2950
1463,2950
1464,2950
1465,2950
1466,2940
1467,2940
1468,2940
1469,2940
1470,2940
1471,2950
1472,2940
1473,2940
1474,2940
1475,2940
1476,2940
1477,2940
1478,2940
1479,2950
1480,2960
1481,2960
1482,2960
1483,2960
1484,2960
1485,2960
1486,2970
1487,2970
1488,2980
1489,2980
1490,2980
1491,2990
1492,2990
1493,2990
1494,2990
1495,2990
1496,2990
1497,2990
1498,2990
1499,2990
1500,2990
1501,2990
1502,2990
1503,2990
1504,2990
1505,3000
1506,3000
1507,3000
1508,3000
1509,3000
1510,3000
1511,3000
1512,3000
1513,3000
1514,3000
1515,3000
1516,3000
1517,3000
1518,3000
1519,3000
1520,3000
1521,3000
1522,3000
1523,3000
1524,3000
1525,3000
1526,3000
1527,3000
1528,3000
1529,2990
1530,2990
1531,2980
1532,2980
1533,2990
1534,2990
1535,2990
1536,3000
1537,3000
1538,3010
1539,3010
1540,3010
1541,3010
1542,3010
1543,3010
1544,3010
1545,3010
1546,3010
1547,3010
1548,3000
1549,3000
1550,3000
1551,3000
1552,3010
1553,3010
1554,3010
1555,3000
1556,3000
1557,3000
1558,3000
1559,2990
1560,2990
1561,2990
1562,2990
1563,2990
1564,2990
1565,2990
1566,3000
1567,3000
1568,3000
1569,3010
1570,3010
1571,3010
1572,3020
1573,3030
1574,3030
1575,3040
1576,3040
1577,3040
1578,3050
